transaction_id,item_id,timestamp,location,platform,quantity,price
2022-06-27_Canada_Walmart,Biotin,2022-06-27,Canada,Walmart,137,33.39
2022-06-27_Canada_Amazon,Green Tea Extract,2022-06-27,Canada,Amazon,172,34.07
2022-06-27_USA_Amazon,Iron Supplement,2022-06-27,USA,Amazon,134,37.14
2022-06-27_UK_Walmart,Electrolyte Powder,2022-06-27,UK,Walmart,145,18.72
2022-07-04_USA_Amazon,Whey Protein,2022-07-04,USA,Amazon,147,51.19
2022-07-04_UK_Amazon,Vitamin C,2022-07-04,UK,Amazon,148,12.9
2022-07-04_UK_Amazon,Fish Oil,2022-07-04,UK,Amazon,163,21.85
2022-07-04_USA_iHerb,Multivitamin,2022-07-04,USA,iHerb,153,39.62
2022-07-04_USA_Amazon,Pre-Workout,2022-07-04,USA,Amazon,147,17.34
2022-07-04_UK_Walmart,BCAA,2022-07-04,UK,Walmart,154,19.78
2022-07-04_Canada_iHerb,Creatine,2022-07-04,Canada,iHerb,145,27.62
2022-07-04_USA_Walmart,Zinc,2022-07-04,USA,Walmart,147,42.83
2022-07-04_UK_Amazon,Collagen Peptides,2022-07-04,UK,Amazon,138,52.7
2022-07-04_USA_Amazon,Magnesium,2022-07-04,USA,Amazon,135,23.92
2022-07-04_Canada_iHerb,Ashwagandha,2022-07-04,Canada,iHerb,129,21.25
2022-07-04_USA_Amazon,Melatonin,2022-07-04,USA,Amazon,151,20.39
2022-07-04_Canada_Walmart,Biotin,2022-07-04,Canada,Walmart,149,26.71
2022-07-04_Canada_iHerb,Green Tea Extract,2022-07-04,Canada,iHerb,146,48.95
2022-07-04_USA_Amazon,Iron Supplement,2022-07-04,USA,Amazon,153,45.64
2022-07-04_USA_Walmart,Electrolyte Powder,2022-07-04,USA,Walmart,148,43.32
2022-07-11_Canada_Walmart,Whey Protein,2022-07-11,Canada,Walmart,160,37.65
2022-07-11_USA_Walmart,Vitamin C,2022-07-11,USA,Walmart,129,25.54
2022-07-11_USA_Walmart,Fish Oil,2022-07-11,USA,Walmart,156,18.37
2022-07-11_USA_iHerb,Multivitamin,2022-07-11,USA,iHerb,132,53.7
2022-07-11_Canada_Walmart,Pre-Workout,2022-07-11,Canada,Walmart,167,11.95
2022-07-11_USA_Walmart,BCAA,2022-07-11,USA,Walmart,153,50.66
2022-07-11_Canada_iHerb,Creatine,2022-07-11,Canada,iHerb,152,59.81
2022-07-11_Canada_Walmart,Zinc,2022-07-11,Canada,Walmart,150,40.65
2022-07-11_UK_Walmart,Collagen Peptides,2022-07-11,UK,Walmart,166,31.32
2022-07-11_Canada_iHerb,Magnesium,2022-07-11,Canada,iHerb,145,35.97
2022-07-11_Canada_Walmart,Ashwagandha,2022-07-11,Canada,Walmart,148,36.69
2022-07-11_USA_iHerb,Melatonin,2022-07-11,USA,iHerb,158,12.83
2022-07-11_UK_Amazon,Biotin,2022-07-11,UK,Amazon,142,10.92
2022-07-11_USA_Amazon,Green Tea Extract,2022-07-11,USA,Amazon,143,20.8
2022-07-11_USA_Amazon,Iron Supplement,2022-07-11,USA,Amazon,148,40.79
2022-07-11_Canada_Amazon,Electrolyte Powder,2022-07-11,Canada,Amazon,168,59.91
2022-07-18_Canada_Walmart,Whey Protein,2022-07-18,Canada,Walmart,163,13.04
2022-07-18_UK_Amazon,Vitamin C,2022-07-18,UK,Amazon,159,21.88
2022-07-18_Canada_iHerb,Fish Oil,2022-07-18,Canada,iHerb,162,59.11
2022-07-18_UK_Amazon,Multivitamin,2022-07-18,UK,Amazon,116,46.39
2022-07-18_UK_Amazon,Pre-Workout,2022-07-18,UK,Amazon,131,27.2
2022-07-18_Canada_iHerb,BCAA,2022-07-18,Canada,iHerb,151,15.51
2022-07-18_USA_Amazon,Creatine,2022-07-18,USA,Amazon,157,28.32
2022-07-18_Canada_Walmart,Zinc,2022-07-18,Canada,Walmart,145,44.46
2022-07-18_UK_iHerb,Collagen Peptides,2022-07-18,UK,iHerb,136,38.28
2022-07-18_Canada_Walmart,Magnesium,2022-07-18,Canada,Walmart,155,37.0
2022-07-18_USA_Walmart,Ashwagandha,2022-07-18,USA,Walmart,153,57.66
2022-07-18_USA_iHerb,Melatonin,2022-07-18,USA,iHerb,138,22.74
2022-07-18_UK_Walmart,Biotin,2022-07-18,UK,Walmart,147,12.12
2022-07-18_UK_iHerb,Green Tea Extract,2022-07-18,UK,iHerb,148,51.38
2022-07-18_UK_Amazon,Iron Supplement,2022-07-18,UK,Amazon,147,18.85
2022-07-18_UK_iHerb,Electrolyte Powder,2022-07-18,UK,iHerb,151,30.37
2022-07-25_UK_Amazon,Whey Protein,2022-07-25,UK,Amazon,142,51.04
2022-07-25_UK_iHerb,Vitamin C,2022-07-25,UK,iHerb,142,58.7
2022-07-25_Canada_Walmart,Fish Oil,2022-07-25,Canada,Walmart,154,55.73
2022-07-25_Canada_Amazon,Multivitamin,2022-07-25,Canada,Amazon,165,37.21
2022-07-25_UK_Walmart,Pre-Workout,2022-07-25,UK,Walmart,163,51.97
2022-07-25_USA_Walmart,BCAA,2022-07-25,USA,Walmart,137,45.09
2022-07-25_Canada_iHerb,Creatine,2022-07-25,Canada,iHerb,157,19.63
2022-07-25_USA_iHerb,Zinc,2022-07-25,USA,iHerb,132,59.88
2022-07-25_UK_Amazon,Collagen Peptides,2022-07-25,UK,Amazon,144,20.24
2022-07-25_UK_Walmart,Magnesium,2022-07-25,UK,Walmart,160,41.75
2022-07-25_UK_Amazon,Ashwagandha,2022-07-25,UK,Amazon,188,21.15
2022-07-25_USA_iHerb,Melatonin,2022-07-25,USA,iHerb,148,36.1
2022-07-25_Canada_iHerb,Biotin,2022-07-25,Canada,iHerb,181,42.74
2022-07-25_Canada_Walmart,Green Tea Extract,2022-07-25,Canada,Walmart,152,11.12
2022-07-25_USA_Amazon,Iron Supplement,2022-07-25,USA,Amazon,157,43.41
2022-07-25_Canada_Amazon,Electrolyte Powder,2022-07-25,Canada,Amazon,147,59.75
2022-08-01_UK_Amazon,Whey Protein,2022-08-01,UK,Amazon,167,57.65
2022-08-01_USA_iHerb,Vitamin C,2022-08-01,USA,iHerb,130,46.34
2022-08-01_Canada_iHerb,Fish Oil,2022-08-01,Canada,iHerb,158,23.14
2022-08-01_USA_Walmart,Multivitamin,2022-08-01,USA,Walmart,145,13.12
2022-08-01_USA_Walmart,Pre-Workout,2022-08-01,USA,Walmart,170,36.88
2022-08-01_UK_Walmart,BCAA,2022-08-01,UK,Walmart,131,12.56
2022-08-01_USA_Amazon,Creatine,2022-08-01,USA,Amazon,152,36.61
2022-08-01_Canada_Walmart,Zinc,2022-08-01,Canada,Walmart,164,46.71
2022-08-01_Canada_Amazon,Collagen Peptides,2022-08-01,Canada,Amazon,142,14.66
2022-08-01_USA_Walmart,Magnesium,2022-08-01,USA,Walmart,137,52.46
2022-08-01_Canada_iHerb,Ashwagandha,2022-08-01,Canada,iHerb,164,13.63
2022-08-01_Canada_Walmart,Melatonin,2022-08-01,Canada,Walmart,150,19.3
2022-08-01_UK_iHerb,Biotin,2022-08-01,UK,iHerb,152,35.23
2022-08-01_UK_Walmart,Green Tea Extract,2022-08-01,UK,Walmart,164,52.77
2022-08-01_USA_Walmart,Iron Supplement,2022-08-01,USA,Walmart,138,11.61
2022-08-01_UK_iHerb,Electrolyte Powder,2022-08-01,UK,iHerb,156,28.02
2022-08-08_USA_iHerb,Whey Protein,2022-08-08,USA,iHerb,148,30.59
2022-08-08_Canada_Walmart,Vitamin C,2022-08-08,Canada,Walmart,141,31.62
2022-08-08_Canada_Amazon,Fish Oil,2022-08-08,Canada,Amazon,156,21.85
2022-08-08_Canada_Walmart,Multivitamin,2022-08-08,Canada,Walmart,183,15.02
2022-08-08_UK_Amazon,Pre-Workout,2022-08-08,UK,Amazon,158,26.8
2022-08-08_Canada_Amazon,BCAA,2022-08-08,Canada,Amazon,149,32.07
2022-08-08_USA_Amazon,Creatine,2022-08-08,USA,Amazon,139,14.74
2022-08-08_UK_Walmart,Zinc,2022-08-08,UK,Walmart,137,26.27
2022-08-08_Canada_Walmart,Collagen Peptides,2022-08-08,Canada,Walmart,153,11.07
2022-08-08_USA_Amazon,Magnesium,2022-08-08,USA,Amazon,165,26.34
2022-08-08_USA_Amazon,Ashwagandha,2022-08-08,USA,Amazon,158,36.98
2022-08-08_USA_iHerb,Melatonin,2022-08-08,USA,iHerb,165,13.23
2022-08-08_UK_iHerb,Biotin,2022-08-08,UK,iHerb,152,53.95
2022-08-08_USA_iHerb,Green Tea Extract,2022-08-08,USA,iHerb,140,15.71
2022-08-08_Canada_iHerb,Iron Supplement,2022-08-08,Canada,iHerb,144,58.56
2022-08-08_Canada_Amazon,Electrolyte Powder,2022-08-08,Canada,Amazon,131,20.67
2022-08-15_Canada_Walmart,Whey Protein,2022-08-15,Canada,Walmart,154,37.05
2022-08-15_USA_iHerb,Vitamin C,2022-08-15,USA,iHerb,150,32.98
2022-08-15_USA_Amazon,Fish Oil,2022-08-15,USA,Amazon,150,19.88
2022-08-15_Canada_Walmart,Multivitamin,2022-08-15,Canada,Walmart,152,26.95
2022-08-15_Canada_Amazon,Pre-Workout,2022-08-15,Canada,Amazon,156,34.67
2022-08-15_UK_Walmart,BCAA,2022-08-15,UK,Walmart,182,25.56
2022-08-15_UK_Walmart,Creatine,2022-08-15,UK,Walmart,147,52.82
2022-08-15_UK_Walmart,Zinc,2022-08-15,UK,Walmart,145,12.22
2022-08-15_USA_Amazon,Collagen Peptides,2022-08-15,USA,Amazon,152,37.0
2022-08-15_USA_iHerb,Magnesium,2022-08-15,USA,iHerb,150,23.04
2022-08-15_Canada_Walmart,Ashwagandha,2022-08-15,Canada,Walmart,166,22.87
2022-08-15_Canada_Walmart,Melatonin,2022-08-15,Canada,Walmart,145,41.06
2022-08-15_USA_Amazon,Biotin,2022-08-15,USA,Amazon,162,52.64
2022-08-15_Canada_Walmart,Green Tea Extract,2022-08-15,Canada,Walmart,154,38.36
2022-08-15_USA_iHerb,Iron Supplement,2022-08-15,USA,iHerb,155,14.19
2022-08-15_USA_iHerb,Electrolyte Powder,2022-08-15,USA,iHerb,148,25.43
2022-08-22_USA_iHerb,Whey Protein,2022-08-22,USA,iHerb,154,13.19
2022-08-22_Canada_Amazon,Vitamin C,2022-08-22,Canada,Amazon,167,18.83
2022-08-22_Canada_Walmart,Fish Oil,2022-08-22,Canada,Walmart,121,59.4
2022-08-22_UK_Walmart,Multivitamin,2022-08-22,UK,Walmart,149,27.24
2022-08-22_Canada_Amazon,Pre-Workout,2022-08-22,Canada,Amazon,137,16.08
2022-08-22_USA_Walmart,BCAA,2022-08-22,USA,Walmart,135,32.97
2022-08-22_Canada_Walmart,Creatine,2022-08-22,Canada,Walmart,167,56.67
2022-08-22_Canada_Amazon,Zinc,2022-08-22,Canada,Amazon,157,49.85
2022-08-22_Canada_Walmart,Collagen Peptides,2022-08-22,Canada,Walmart,141,15.4
2022-08-22_UK_Walmart,Magnesium,2022-08-22,UK,Walmart,151,58.0
2022-08-22_UK_iHerb,Ashwagandha,2022-08-22,UK,iHerb,165,28.91
2022-08-22_Canada_Walmart,Melatonin,2022-08-22,Canada,Walmart,160,54.42
2022-08-22_Canada_Walmart,Biotin,2022-08-22,Canada,Walmart,163,49.23
2022-08-22_USA_Walmart,Green Tea Extract,2022-08-22,USA,Walmart,137,51.64
2022-08-22_Canada_Walmart,Iron Supplement,2022-08-22,Canada,Walmart,145,42.89
2022-08-22_Canada_Walmart,Electrolyte Powder,2022-08-22,Canada,Walmart,164,32.12
2022-08-29_USA_iHerb,Whey Protein,2022-08-29,USA,iHerb,141,33.56
2022-08-29_UK_iHerb,Vitamin C,2022-08-29,UK,iHerb,157,53.24
2022-08-29_Canada_Walmart,Fish Oil,2022-08-29,Canada,Walmart,154,49.05
2022-08-29_Canada_Walmart,Multivitamin,2022-08-29,Canada,Walmart,157,31.88
2022-08-29_Canada_Amazon,Pre-Workout,2022-08-29,Canada,Amazon,141,45.61
2022-08-29_Canada_Walmart,BCAA,2022-08-29,Canada,Walmart,131,45.45
2022-08-29_Canada_iHerb,Creatine,2022-08-29,Canada,iHerb,136,16.05
2022-08-29_USA_Amazon,Zinc,2022-08-29,USA,Amazon,162,39.63
2022-08-29_UK_Walmart,Collagen Peptides,2022-08-29,UK,Walmart,159,12.32
2022-08-29_Canada_Amazon,Magnesium,2022-08-29,Canada,Amazon,172,23.49
2022-08-29_UK_iHerb,Ashwagandha,2022-08-29,UK,iHerb,134,37.91
2022-08-29_USA_Amazon,Melatonin,2022-08-29,USA,Amazon,142,14.16
2022-08-29_UK_Amazon,Biotin,2022-08-29,UK,Amazon,146,33.03
2022-08-29_UK_Amazon,Green Tea Extract,2022-08-29,UK,Amazon,162,25.21
2022-08-29_Canada_Amazon,Iron Supplement,2022-08-29,Canada,Amazon,139,39.13
2022-08-29_Canada_Walmart,Electrolyte Powder,2022-08-29,Canada,Walmart,131,36.91
2022-09-05_UK_iHerb,Whey Protein,2022-09-05,UK,iHerb,162,19.45
2022-09-05_USA_Walmart,Vitamin C,2022-09-05,USA,Walmart,150,27.82
2022-09-05_Canada_iHerb,Fish Oil,2022-09-05,Canada,iHerb,147,21.34
2022-09-05_UK_iHerb,Multivitamin,2022-09-05,UK,iHerb,165,11.49
2022-09-05_USA_Walmart,Pre-Workout,2022-09-05,USA,Walmart,151,25.73
2022-09-05_UK_Walmart,BCAA,2022-09-05,UK,Walmart,156,16.66
2022-09-05_UK_iHerb,Creatine,2022-09-05,UK,iHerb,142,57.21
2022-09-05_USA_iHerb,Zinc,2022-09-05,USA,iHerb,140,31.1
2022-09-05_UK_Amazon,Collagen Peptides,2022-09-05,UK,Amazon,148,37.75
2022-09-05_UK_Amazon,Magnesium,2022-09-05,UK,Amazon,175,19.92
2022-09-05_UK_iHerb,Ashwagandha,2022-09-05,UK,iHerb,146,21.42
2022-09-05_UK_iHerb,Melatonin,2022-09-05,UK,iHerb,167,16.68
2022-09-05_USA_Walmart,Biotin,2022-09-05,USA,Walmart,132,10.89
2022-09-05_UK_Amazon,Green Tea Extract,2022-09-05,UK,Amazon,142,40.11
2022-09-05_Canada_Walmart,Iron Supplement,2022-09-05,Canada,Walmart,150,54.64
2022-09-05_USA_iHerb,Electrolyte Powder,2022-09-05,USA,iHerb,133,43.05
2022-09-12_USA_Walmart,Whey Protein,2022-09-12,USA,Walmart,159,40.64
2022-09-12_UK_iHerb,Vitamin C,2022-09-12,UK,iHerb,149,37.87
2022-09-12_UK_Amazon,Fish Oil,2022-09-12,UK,Amazon,158,35.99
2022-09-12_USA_iHerb,Multivitamin,2022-09-12,USA,iHerb,140,38.0
2022-09-12_Canada_Amazon,Pre-Workout,2022-09-12,Canada,Amazon,145,20.09
2022-09-12_UK_Amazon,BCAA,2022-09-12,UK,Amazon,140,44.39
2022-09-12_Canada_iHerb,Creatine,2022-09-12,Canada,iHerb,148,54.8
2022-09-12_UK_Amazon,Zinc,2022-09-12,UK,Amazon,152,54.44
2022-09-12_UK_Walmart,Collagen Peptides,2022-09-12,UK,Walmart,175,52.18
2022-09-12_UK_Amazon,Magnesium,2022-09-12,UK,Amazon,137,59.19
2022-09-12_USA_Amazon,Ashwagandha,2022-09-12,USA,Amazon,150,48.15
2022-09-12_UK_Walmart,Melatonin,2022-09-12,UK,Walmart,130,24.59
2022-09-12_UK_Walmart,Biotin,2022-09-12,UK,Walmart,176,47.08
2022-09-12_USA_Walmart,Green Tea Extract,2022-09-12,USA,Walmart,132,22.35
2022-09-12_UK_iHerb,Iron Supplement,2022-09-12,UK,iHerb,147,49.27
2022-09-12_Canada_Amazon,Electrolyte Powder,2022-09-12,Canada,Amazon,139,49.35
2022-09-19_Canada_Walmart,Whey Protein,2022-09-19,Canada,Walmart,149,21.08
2022-09-19_USA_Amazon,Vitamin C,2022-09-19,USA,Amazon,162,20.6
2022-09-19_UK_Amazon,Fish Oil,2022-09-19,UK,Amazon,158,55.48
2022-09-19_UK_iHerb,Multivitamin,2022-09-19,UK,iHerb,166,14.04
2022-09-19_USA_Amazon,Pre-Workout,2022-09-19,USA,Amazon,131,59.64
2022-09-19_Canada_Walmart,BCAA,2022-09-19,Canada,Walmart,139,23.85
2022-09-19_UK_Walmart,Creatine,2022-09-19,UK,Walmart,138,26.41
2022-09-19_USA_Walmart,Zinc,2022-09-19,USA,Walmart,149,34.08
2022-09-19_USA_Walmart,Collagen Peptides,2022-09-19,USA,Walmart,161,14.33
2022-09-19_USA_Amazon,Magnesium,2022-09-19,USA,Amazon,138,50.71
2022-09-19_USA_iHerb,Ashwagandha,2022-09-19,USA,iHerb,147,49.53
2022-09-19_USA_Walmart,Melatonin,2022-09-19,USA,Walmart,142,21.13
2022-09-19_Canada_Amazon,Biotin,2022-09-19,Canada,Amazon,159,22.54
2022-09-19_Canada_Walmart,Green Tea Extract,2022-09-19,Canada,Walmart,160,52.61
2022-09-19_UK_Amazon,Iron Supplement,2022-09-19,UK,Amazon,170,54.73
2022-09-19_UK_Amazon,Electrolyte Powder,2022-09-19,UK,Amazon,149,16.36
2022-09-26_Canada_iHerb,Whey Protein,2022-09-26,Canada,iHerb,142,50.29
2022-09-26_UK_iHerb,Vitamin C,2022-09-26,UK,iHerb,137,22.71
2022-09-26_USA_iHerb,Fish Oil,2022-09-26,USA,iHerb,155,18.78
2022-09-26_Canada_Amazon,Multivitamin,2022-09-26,Canada,Amazon,146,22.08
2022-09-26_UK_Amazon,Pre-Workout,2022-09-26,UK,Amazon,146,44.38
2022-09-26_Canada_Walmart,BCAA,2022-09-26,Canada,Walmart,154,51.58
2022-09-26_USA_Amazon,Creatine,2022-09-26,USA,Amazon,134,23.95
2022-09-26_Canada_Walmart,Zinc,2022-09-26,Canada,Walmart,134,32.81
2022-09-26_UK_iHerb,Collagen Peptides,2022-09-26,UK,iHerb,135,59.25
2022-09-26_Canada_Amazon,Magnesium,2022-09-26,Canada,Amazon,166,53.79
2022-09-26_UK_Walmart,Ashwagandha,2022-09-26,UK,Walmart,143,25.29
2022-09-26_Canada_Walmart,Melatonin,2022-09-26,Canada,Walmart,156,22.86
2022-09-26_USA_Walmart,Biotin,2022-09-26,USA,Walmart,161,42.16
2022-09-26_USA_Walmart,Green Tea Extract,2022-09-26,USA,Walmart,127,27.3
2022-09-26_Canada_iHerb,Iron Supplement,2022-09-26,Canada,iHerb,149,42.73
2022-09-26_UK_Walmart,Electrolyte Powder,2022-09-26,UK,Walmart,171,10.67
2022-10-03_UK_Amazon,Whey Protein,2022-10-03,UK,Amazon,160,24.61
2022-10-03_Canada_iHerb,Vitamin C,2022-10-03,Canada,iHerb,157,16.14
2022-10-03_USA_Amazon,Fish Oil,2022-10-03,USA,Amazon,141,40.93
2022-10-03_USA_Walmart,Multivitamin,2022-10-03,USA,Walmart,146,11.81
2022-10-03_UK_Walmart,Pre-Workout,2022-10-03,UK,Walmart,164,39.01
2022-10-03_UK_Amazon,BCAA,2022-10-03,UK,Amazon,159,46.82
2022-10-03_Canada_iHerb,Creatine,2022-10-03,Canada,iHerb,137,22.32
2022-10-03_Canada_Walmart,Zinc,2022-10-03,Canada,Walmart,137,11.8
2022-10-03_UK_Walmart,Collagen Peptides,2022-10-03,UK,Walmart,145,13.51
2022-10-03_Canada_iHerb,Magnesium,2022-10-03,Canada,iHerb,137,48.17
2022-10-03_USA_Walmart,Ashwagandha,2022-10-03,USA,Walmart,135,14.67
2022-10-03_UK_Walmart,Melatonin,2022-10-03,UK,Walmart,171,31.37
2022-10-03_USA_Walmart,Biotin,2022-10-03,USA,Walmart,129,42.33
2022-10-03_Canada_iHerb,Green Tea Extract,2022-10-03,Canada,iHerb,153,11.75
2022-10-03_USA_Amazon,Iron Supplement,2022-10-03,USA,Amazon,160,20.21
2022-10-03_UK_Amazon,Electrolyte Powder,2022-10-03,UK,Amazon,168,19.76
2022-10-10_Canada_iHerb,Whey Protein,2022-10-10,Canada,iHerb,133,22.93
2022-10-10_USA_iHerb,Vitamin C,2022-10-10,USA,iHerb,146,24.19
2022-10-10_UK_Amazon,Fish Oil,2022-10-10,UK,Amazon,128,19.47
2022-10-10_USA_Amazon,Multivitamin,2022-10-10,USA,Amazon,147,34.9
2022-10-10_UK_Amazon,Pre-Workout,2022-10-10,UK,Amazon,128,42.6
2022-10-10_UK_iHerb,BCAA,2022-10-10,UK,iHerb,171,39.82
2022-10-10_Canada_iHerb,Creatine,2022-10-10,Canada,iHerb,141,23.27
2022-10-10_Canada_Walmart,Zinc,2022-10-10,Canada,Walmart,135,23.8
2022-10-10_Canada_Walmart,Collagen Peptides,2022-10-10,Canada,Walmart,153,42.87
2022-10-10_Canada_Walmart,Magnesium,2022-10-10,Canada,Walmart,131,50.74
2022-10-10_USA_iHerb,Ashwagandha,2022-10-10,USA,iHerb,153,24.44
2022-10-10_UK_iHerb,Melatonin,2022-10-10,UK,iHerb,134,17.64
2022-10-10_UK_Amazon,Biotin,2022-10-10,UK,Amazon,138,13.89
2022-10-10_UK_Amazon,Green Tea Extract,2022-10-10,UK,Amazon,146,39.43
2022-10-10_UK_iHerb,Iron Supplement,2022-10-10,UK,iHerb,150,30.3
2022-10-10_Canada_Amazon,Electrolyte Powder,2022-10-10,Canada,Amazon,149,54.01
2022-10-17_USA_Walmart,Whey Protein,2022-10-17,USA,Walmart,162,37.28
2022-10-17_Canada_iHerb,Vitamin C,2022-10-17,Canada,iHerb,173,41.62
2022-10-17_USA_Amazon,Fish Oil,2022-10-17,USA,Amazon,144,19.36
2022-10-17_USA_Walmart,Multivitamin,2022-10-17,USA,Walmart,139,32.75
2022-10-17_USA_iHerb,Pre-Workout,2022-10-17,USA,iHerb,180,31.01
2022-10-17_USA_Amazon,BCAA,2022-10-17,USA,Amazon,158,58.73
2022-10-17_USA_Amazon,Creatine,2022-10-17,USA,Amazon,157,24.52
2022-10-17_UK_iHerb,Zinc,2022-10-17,UK,iHerb,142,22.47
2022-10-17_USA_Walmart,Collagen Peptides,2022-10-17,USA,Walmart,163,19.35
2022-10-17_USA_Walmart,Magnesium,2022-10-17,USA,Walmart,143,13.17
2022-10-17_Canada_Walmart,Ashwagandha,2022-10-17,Canada,Walmart,156,42.3
2022-10-17_Canada_iHerb,Melatonin,2022-10-17,Canada,iHerb,158,15.7
2022-10-17_UK_iHerb,Biotin,2022-10-17,UK,iHerb,148,45.24
2022-10-17_Canada_Walmart,Green Tea Extract,2022-10-17,Canada,Walmart,125,38.39
2022-10-17_USA_Amazon,Iron Supplement,2022-10-17,USA,Amazon,151,35.57
2022-10-17_Canada_Amazon,Electrolyte Powder,2022-10-17,Canada,Amazon,142,17.83
2022-10-24_USA_Amazon,Whey Protein,2022-10-24,USA,Amazon,147,47.83
2022-10-24_Canada_iHerb,Vitamin C,2022-10-24,Canada,iHerb,154,10.77
2022-10-24_USA_Walmart,Fish Oil,2022-10-24,USA,Walmart,158,34.82
2022-10-24_UK_iHerb,Multivitamin,2022-10-24,UK,iHerb,166,27.62
2022-10-24_USA_Walmart,Pre-Workout,2022-10-24,USA,Walmart,156,56.61
2022-10-24_USA_Amazon,BCAA,2022-10-24,USA,Amazon,153,22.89
2022-10-24_Canada_Walmart,Creatine,2022-10-24,Canada,Walmart,166,38.09
2022-10-24_USA_Walmart,Zinc,2022-10-24,USA,Walmart,154,13.06
2022-10-24_UK_Amazon,Collagen Peptides,2022-10-24,UK,Amazon,131,17.68
2022-10-24_Canada_Walmart,Magnesium,2022-10-24,Canada,Walmart,152,54.42
2022-10-24_USA_iHerb,Ashwagandha,2022-10-24,USA,iHerb,162,32.9
2022-10-24_USA_Walmart,Melatonin,2022-10-24,USA,Walmart,181,53.67
2022-10-24_UK_Walmart,Biotin,2022-10-24,UK,Walmart,129,22.49
2022-10-24_Canada_iHerb,Green Tea Extract,2022-10-24,Canada,iHerb,151,36.97
2022-10-24_Canada_Amazon,Iron Supplement,2022-10-24,Canada,Amazon,131,20.25
2022-10-24_Canada_iHerb,Electrolyte Powder,2022-10-24,Canada,iHerb,141,18.77
2022-10-31_Canada_Amazon,Whey Protein,2022-10-31,Canada,Amazon,165,47.93
2022-10-31_Canada_Walmart,Vitamin C,2022-10-31,Canada,Walmart,160,59.78
2022-10-31_Canada_iHerb,Fish Oil,2022-10-31,Canada,iHerb,149,50.86
2022-10-31_USA_Walmart,Multivitamin,2022-10-31,USA,Walmart,177,14.1
2022-10-31_Canada_iHerb,Pre-Workout,2022-10-31,Canada,iHerb,149,46.48
2022-10-31_USA_Walmart,BCAA,2022-10-31,USA,Walmart,143,31.12
2022-10-31_Canada_Amazon,Creatine,2022-10-31,Canada,Amazon,138,19.35
2022-10-31_UK_iHerb,Zinc,2022-10-31,UK,iHerb,152,41.83
2022-10-31_USA_Walmart,Collagen Peptides,2022-10-31,USA,Walmart,148,13.49
2022-10-31_Canada_Amazon,Magnesium,2022-10-31,Canada,Amazon,140,10.63
2022-10-31_USA_Walmart,Ashwagandha,2022-10-31,USA,Walmart,161,50.68
2022-10-31_Canada_Walmart,Melatonin,2022-10-31,Canada,Walmart,157,42.49
2022-10-31_USA_Amazon,Biotin,2022-10-31,USA,Amazon,149,17.29
2022-10-31_Canada_Amazon,Green Tea Extract,2022-10-31,Canada,Amazon,140,29.76
2022-10-31_Canada_Amazon,Iron Supplement,2022-10-31,Canada,Amazon,161,16.33
2022-10-31_USA_Walmart,Electrolyte Powder,2022-10-31,USA,Walmart,129,11.11
2022-11-07_Canada_iHerb,Whey Protein,2022-11-07,Canada,iHerb,147,24.84
2022-11-07_Canada_Walmart,Vitamin C,2022-11-07,Canada,Walmart,134,22.03
2022-11-07_Canada_Amazon,Fish Oil,2022-11-07,Canada,Amazon,145,26.23
2022-11-07_UK_Walmart,Multivitamin,2022-11-07,UK,Walmart,121,31.18
2022-11-07_Canada_Amazon,Pre-Workout,2022-11-07,Canada,Amazon,134,23.58
2022-11-07_Canada_iHerb,BCAA,2022-11-07,Canada,iHerb,147,26.44
2022-11-07_UK_Amazon,Creatine,2022-11-07,UK,Amazon,156,13.78
2022-11-07_USA_Amazon,Zinc,2022-11-07,USA,Amazon,158,36.16
2022-11-07_UK_iHerb,Collagen Peptides,2022-11-07,UK,iHerb,164,25.23
2022-11-07_UK_iHerb,Magnesium,2022-11-07,UK,iHerb,153,17.46
2022-11-07_Canada_iHerb,Ashwagandha,2022-11-07,Canada,iHerb,162,28.3
2022-11-07_Canada_Walmart,Melatonin,2022-11-07,Canada,Walmart,164,41.54
2022-11-07_UK_iHerb,Biotin,2022-11-07,UK,iHerb,172,48.67
2022-11-07_USA_Walmart,Green Tea Extract,2022-11-07,USA,Walmart,147,49.46
2022-11-07_USA_iHerb,Iron Supplement,2022-11-07,USA,iHerb,162,37.73
2022-11-07_UK_Walmart,Electrolyte Powder,2022-11-07,UK,Walmart,139,41.41
2022-11-14_USA_Amazon,Whey Protein,2022-11-14,USA,Amazon,187,57.55
2022-11-14_UK_Walmart,Vitamin C,2022-11-14,UK,Walmart,131,48.47
2022-11-14_Canada_Walmart,Fish Oil,2022-11-14,Canada,Walmart,152,59.79
2022-11-14_Canada_Walmart,Multivitamin,2022-11-14,Canada,Walmart,145,32.11
2022-11-14_UK_Amazon,Pre-Workout,2022-11-14,UK,Amazon,143,17.28
2022-11-14_USA_Amazon,BCAA,2022-11-14,USA,Amazon,146,34.83
2022-11-14_USA_iHerb,Creatine,2022-11-14,USA,iHerb,167,33.66
2022-11-14_Canada_iHerb,Zinc,2022-11-14,Canada,iHerb,145,15.72
2022-11-14_USA_Amazon,Collagen Peptides,2022-11-14,USA,Amazon,140,59.27
2022-11-14_Canada_Walmart,Magnesium,2022-11-14,Canada,Walmart,169,20.74
2022-11-14_Canada_iHerb,Ashwagandha,2022-11-14,Canada,iHerb,130,29.53
